"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.919527772E1,2.388925254E-1,2.053782940E-1,-1.242656708E-1,3.386618362E-1
1.920032834E1,2.613566220E-1,2.042907476E-1,-2.156438828E-1,3.956567674E-1
1.920537891E1,2.547469139E-1,2.200109959E-1,-2.255277634E-1,4.051710756E-1
1.921042417E1,2.336413562E-1,2.169342041E-1,-2.876415253E-1,4.294023513E-1
1.921547475E1,2.314984798E-1,2.548010349E-1,-3.350572586E-1,4.803940883E-1
1.922052537E1,1.936149597E-1,2.976338863E-1,-3.370084763E-1,4.895379413E-1
1.922557595E1,1.300107241E-1,2.718575001E-1,-3.128833771E-1,4.344022288E-1
1.923062657E1,1.025879681E-1,2.397981882E-1,-2.914075851E-1,3.910829106E-1
1.923567714E1,6.837701797E-2,2.418878078E-1,-2.464256287E-1,3.520095434E-1
1.924073235E1,1.561468840E-2,2.302312851E-1,-2.375049591E-1,3.311478050E-1
1.924578292E1,1.555985212E-2,1.978622675E-1,-2.263498306E-1,3.010412459E-1
1.925083355E1,2.263200283E-2,1.590507030E-1,-1.725759506E-1,2.357791179E-1
1.925588412E1,-8.467197418E-3,1.756659746E-1,-1.145582199E-1,2.098900041E-1
1.926093475E1,-2.723449469E-2,1.543889046E-1,-2.140998840E-2,1.582278078E-1
1.926598532E1,-3.609633446E-2,1.311165094E-1,6.809234619E-3,1.361647902E-1
1.927103532E1,-5.430108309E-2,1.223362684E-1,6.092453003E-2,1.470597449E-1
1.927608589E1,-5.987238884E-2,1.587066650E-1,1.977663040E-1,2.605456188E-1
1.928113652E1,-5.472633243E-2,1.161142588E-1,1.720132828E-1,2.146300585E-1
1.928618709E1,-6.997141242E-2,6.184196472E-2,1.964263916E-1,2.174942631E-1
1.929123772E1,-3.489723802E-2,5.067646503E-2,1.303939819E-1,1.441822175E-1
1.929628829E1,-5.492559075E-2,6.815576553E-2,7.677841187E-2,1.164343309E-1
1.930134938E1,-6.989023089E-2,8.781397343E-2,1.590309143E-1,1.946452414E-1
1.930640001E1,-4.660803080E-2,6.901907921E-2,1.337385178E-1,1.575497793E-1
1.931145058E1,-2.839171886E-2,7.165002823E-2,1.300458908E-1,1.511679528E-1
1.931650121E1,-1.524493098E-2,1.097317934E-1,1.572790146E-1,1.923802558E-1
1.932155178E1,2.139848471E-2,1.022076607E-1,1.272840500E-1,1.646375730E-1
1.932660235E1,8.361437917E-2,9.702062607E-2,1.331748962E-1,1.847699090E-1
1.933163220E1,8.827623725E-2,1.012291908E-1,1.509103775E-1,2.020247143E-1
1.933668282E1,5.493852496E-2,6.953573227E-2,1.709032059E-1,1.925132862E-1
1.934173339E1,5.274999142E-2,4.271888733E-2,1.479864120E-1,1.628110656E-1
1.934678402E1,1.704001427E-2,3.736209869E-2,1.371421814E-1,1.431581867E-1
1.935183459E1,-7.108405232E-2,1.759672165E-2,1.263904572E-1,1.460723614E-1
1.935688516E1,-1.091588438E-1,-4.374980927E-5,1.276254654E-1,1.679402111E-1
1.936195360E1,-1.382424235E-1,-1.077008247E-2,1.716108322E-1,2.206291913E-1
1.936700417E1,-1.225578785E-1,-3.599071503E-2,1.606016159E-1,2.052039088E-1
1.937205480E1,-1.382268071E-1,-4.728019238E-2,1.497259140E-1,2.091887094E-1
1.937710537E1,-1.304488778E-1,-7.098710537E-2,1.888771057E-1,2.402720123E-1
1.938215600E1,-1.158403456E-1,-8.779621124E-2,1.469688416E-1,2.067051058E-1
1.938720657E1,-9.885099530E-2,-8.119034767E-2,1.482295990E-1,1.957942947E-1
1.939224829E1,-7.705515623E-2,-7.268226147E-2,1.305322647E-1,1.681037786E-1
1.939729886E1,-8.619666100E-2,-7.634675503E-2,6.787872314E-2,1.336645519E-1
1.940234944E1,-6.662288308E-2,-7.312417030E-2,8.157730103E-3,9.925875978E-2
1.940740006E1,-7.346478105E-2,-4.390919209E-2,-3.546714783E-3,8.566020307E-2
1.941245063E1,-6.115910411E-2,-5.284965038E-2,-5.554485321E-2,9.807523785E-2
1.941750121E1,-1.350253820E-2,-6.162166595E-2,-1.023778915E-1,1.202529872E-1
1.942253105E1,9.795606136E-3,-2.496945858E-2,-1.227216721E-1,1.256186155E-1
1.942758167E1,3.267732263E-2,-4.847764969E-3,-1.382007599E-1,1.420941880E-1
1.943263225E1,5.046111345E-2,-1.314401627E-3,-1.179494858E-1,1.282970491E-1
1.943768282E1,7.507896423E-2,7.206082344E-3,-8.602619171E-2,1.144084095E-1
1.944273345E1,9.453257918E-2,1.380026340E-2,-5.206108093E-2,1.087989519E-1
1.944778402E1,8.534106612E-2,3.259134293E-2,-4.455089569E-2,1.016369790E-1
1.945285574E1,9.555003047E-2,1.823425293E-2,-1.098537445E-2,9.789266956E-2
1.945790631E1,7.748919725E-2,3.973567486E-2,-3.471088409E-2,9.374617337E-2
1.946295694E1,1.448974013E-2,2.304697037E-2,1.303005219E-2,3.018108136E-2
1.946800751E1,6.380981207E-2,2.797639370E-2,6.274509430E-2,9.376202632E-2
1.947305808E1,4.872944951E-2,1.385819912E-2,2.178287506E-2,5.514619278E-2
1.947810865E1,8.839452267E-2,1.875078678E-2,9.282398224E-2,1.295433338E-1
1.948316428E1,1.182149053E-1,4.957282543E-2,1.181545258E-1,1.743350820E-1
1.948821485E1,1.288807988E-1,9.423327446E-2,1.052885056E-1,1.912481104E-1
1.949326548E1,1.824772954E-1,1.359380484E-1,1.377010345E-1,2.659674628E-1
1.949831610E1,2.119696140E-1,1.676350832E-1,1.176042557E-1,2.947259733E-1
1.950336667E1,2.128192037E-1,1.656051874E-1,1.095800400E-1,2.910753798E-1
1.950841725E1,2.400415987E-1,1.989823580E-1,1.372957230E-1,3.406817627E-1
1.951346360E1,2.907232642E-1,1.890770197E-1,8.166027069E-2,3.562843465E-1
1.951851423E1,2.555567622E-1,2.145912647E-1,2.415180206E-2,3.345773142E-1
1.952356480E1,2.778014243E-1,1.921434402E-1,-3.046989441E-2,3.391476779E-1
1.952861542E1,2.403697520E-1,1.698001623E-1,-8.938121796E-2,3.075690409E-1
1.953366600E1,1.486544609E-1,1.666121483E-1,-9.790992737E-2,2.438116293E-1
1.953871657E1,1.381097436E-1,1.254636049E-1,-1.135120392E-1,2.184042135E-1
1.954376391E1,7.510945201E-2,9.660041332E-2,-1.337547302E-1,1.812826453E-1
1.954881449E1,2.896323800E-2,1.085735559E-1,-1.586170197E-1,1.943873585E-1
1.955386511E1,2.132058144E-2,9.685003757E-2,-1.381502151E-1,1.700587514E-1
1.955891569E1,-2.822786570E-3,6.875622272E-2,-9.649085999E-2,1.185152832E-1
1.956396631E1,-6.938055158E-2,6.960630417E-2,-9.082794189E-2,1.338223208E-1
1.956901688E1,-6.153997779E-2,4.689967632E-2,-6.384563446E-2,1.003145729E-1
1.957406308E1,-1.152691543E-1,4.364693165E-2,-8.224296570E-2,1.481753623E-1
1.957911371E1,-1.350389421E-1,2.632153034E-2,-8.861637115E-2,1.636496260E-1
1.958416433E1,-1.187693179E-1,9.237408638E-3,-8.780956268E-2,1.479932427E-1
1.958921490E1,-1.144914627E-1,6.589412689E-3,-9.413909912E-2,1.483707700E-1
1.959426553E1,-1.172322631E-1,-3.064036369E-3,-9.567070007E-2,1.513462080E-1
1.959931610E1,-1.195927560E-1,-1.733851433E-2,-9.005165100E-2,1.507061751E-1
1.960437542E1,-1.243312359E-1,-3.150343895E-2,-8.685493469E-2,1.549015899E-1
1.960942600E1,-1.290448308E-1,-4.787874222E-2,-9.319210052E-2,1.662218695E-1
1.961447662E1,-1.336734891E-1,-3.783333302E-2,-8.286380768E-2,1.617602343E-1
1.961952720E1,-1.241722703E-1,-3.500056267E-2,-3.224468231E-2,1.329793654E-1
1.962457782E1,-6.280001998E-2,-1.075971127E-2,-5.333232880E-2,8.309001860E-2
1.962962839E1,-4.712638259E-2,-4.135811329E-2,-3.386497498E-2,7.126167273E-2
1.963468136E1,-6.953960657E-2,-6.209528446E-2,-1.931858063E-2,9.520918439E-2
1.963973194E1,-5.371209979E-2,-4.269599915E-3,-2.515792847E-3,5.394022952E-2
1.964478251E1,-4.737499356E-2,-6.338405609E-2,-3.097534180E-2,8.497882313E-2
1.964983313E1,-7.179877162E-2,-8.657288551E-2,2.160358429E-2,1.145279135E-1
1.965488371E1,-8.170187473E-2,-1.072398424E-1,1.673984528E-2,1.358521349E-1
1.965993433E1,-8.937266469E-2,-9.216094017E-2,-4.747676849E-2,1.368764247E-1
1.966496037E1,-7.824525237E-2,-1.460488439E-1,1.710414886E-2,1.665687132E-1
1.967001100E1,-1.029672921E-1,-1.473399997E-1,2.413940430E-2,1.813671679E-1
1.967506157E1,-1.105212569E-1,-1.416621804E-1,1.452541351E-2,1.802612250E-1
1.968011214E1,-7.514503598E-2,-1.338325739E-1,2.639579773E-2,1.557391165E-1
1.968516277E1,-7.791274786E-2,-1.000097990E-1,2.393054962E-2,1.290156091E-1
1.969021339E1,-1.856610179E-2,-4.050946236E-2,-2.598762512E-2,5.158559233E-2
1.969523975E1,2.856472135E-2,-1.720464230E-2,-3.508949280E-2,4.840677150E-2
1.970029032E1,6.843832135E-2,2.010035515E-2,-5.359745026E-2,8.922171698E-2
1.970534089E1,1.485710442E-1,5.709433556E-2,-4.343414307E-2,1.649837662E-1
1.971039152E1,1.687232554E-1,5.588543415E-2,-1.093807220E-1,2.086980139E-1
1.971544209E1,1.816227436E-1,5.713236332E-2,-1.747837067E-1,2.584574860E-1
1.972049272E1,1.896717548E-1,8.013832569E-2,-1.470413208E-1,2.530191215E-1
1.972556610E1,1.475722194E-1,6.527900696E-2,-1.623392105E-1,2.288950151E-1
1.973061667E1,1.198156476E-1,7.943928242E-2,-1.538124084E-1,2.105341920E-1
1.973566730E1,4.652911425E-2,6.763112545E-2,-1.691761017E-1,1.880411683E-1
1.974071787E1,-3.029376268E-3,2.061522007E-2,-1.013383865E-1,1.034583636E-1
1.974576850E1,-2.442830801E-2,-1.634323597E-2,-5.075263977E-2,5.864873432E-2
1.975081907E1,-7.688194513E-2,-9.791636467E-2,-3.151226044E-2,1.284191205E-1
1.975587350E1,-9.347960353E-2,-1.003147364E-1,3.505516052E-2,1.415286080E-1
1.976092407E1,-1.338279545E-1,-1.242427826E-1,1.058320999E-1,2.110607112E-1
1.976597470E1,-1.665821373E-1,-1.480855942E-1,1.641616821E-1,2.768176468E-1
1.977102527E1,-2.534836531E-1,-1.720073223E-1,1.864147186E-1,3.585957733E-1
1.977607589E1,-2.799413800E-1,-1.557459235E-1,2.109222412E-1,3.835520314E-1
1.978112647E1,-2.796063423E-1,-1.188458204E-1,2.044363022E-1,3.661942618E-1
1.978618720E1,-2.337878346E-1,-7.567679882E-2,1.553268433E-1,2.907063084E-1
1.979123782E1,-1.736059785E-1,-4.519498348E-2,9.245014191E-2,2.018134065E-1
1.979628839E1,-1.492313743E-1,-2.273380756E-2,3.494167328E-2,1.549443436E-1
1.980133897E1,-7.979333401E-2,-8.013486862E-3,-3.153419495E-2,8.617190711E-2
1.980638954E1,-6.385385990E-3,6.809067726E-2,-9.505939484E-2,1.171042358E-1
1.981144016E1,4.711812735E-2,9.358155727E-2,-1.936922073E-1,2.202142070E-1
1.981648339E1,6.405180693E-2,1.403611898E-1,-2.749137878E-1,3.152482963E-1
1.982153402E1,1.397683620E-1,1.680799723E-1,-2.866315842E-1,3.604770966E-1
1.982658459E1,1.857271492E-1,2.008109093E-1,-2.840881348E-1,3.943674220E-1
1.983163516E1,2.236389220E-1,1.624569893E-1,-2.578916550E-1,3.780406678E-1
1.983668574E1,2.370585501E-1,1.607738733E-1,-2.415218353E-1,3.746702436E-1
1.984173636E1,2.383731604E-1,1.407628059E-1,-1.968641281E-1,3.396931204E-1
1.984677355E1,2.110986710E-1,1.143425703E-1,-1.383953094E-1,2.771103281E-1
1.985182417E1,1.246225238E-1,3.663718700E-2,-4.011821747E-2,1.359504626E-1
1.985687475E1,6.509822607E-2,-4.484009743E-2,2.167224884E-2,8.196401494E-2
1.986192532E1,6.133228540E-3,-5.416011810E-2,7.580089569E-2,9.336332617E-2
1.986697594E1,-6.875672936E-2,-1.154545546E-1,1.437187195E-1,1.967544468E-1
1.987202652E1,-1.189694703E-1,-1.524878740E-1,2.134628296E-1,2.880497634E-1
1.987708574E1,-1.542379558E-1,-1.822531223E-1,2.351493835E-1,3.351130857E-1
1.988213636E1,-1.982502341E-1,-1.834981441E-1,2.733345032E-1,3.842999803E-1
1.988718694E1,-2.157097459E-1,-1.683837175E-1,3.326168060E-1,4.307176691E-1
1.989223751E1,-2.137684226E-1,-1.680895090E-1,3.202047348E-1,4.200977193E-1
1.989728808E1,-1.738485694E-1,-1.658662558E-1,2.984437943E-1,3.831496290E-1
1.990233865E1,-1.200039387E-1,-1.308404803E-1,2.959184647E-1,3.450911681E-1
1.990738574E1,-9.256702662E-2,-1.109467745E-1,3.029928207E-1,3.356821273E-1
1.991243631E1,-5.082333088E-2,-9.634721279E-2,2.720584869E-1,2.930556546E-1
1.991748694E1,-7.179498672E-3,-9.644520283E-2,2.057781219E-1,2.273716293E-1
1.992253751E1,5.499523878E-2,-6.111991405E-2,1.875801086E-1,2.048082453E-1
1.992758813E1,7.393816113E-2,-5.723381042E-2,1.695661545E-1,1.936368805E-1
1.993263871E1,7.380065322E-2,-5.579435825E-2,1.445846558E-1,1.716515934E-1
1.993769209E1,2.375596762E-2,-4.624009132E-3,8.656883240E-2,8.988820946E-2
1.994274266E1,2.376633883E-2,-8.511185646E-3,5.040264130E-2,5.637113971E-2
1.994779329E1,-7.221341133E-3,1.138389111E-2,1.453304291E-2,1.982296851E-2
1.995284386E1,-9.606242180E-3,5.031466484E-3,-1.867580414E-2,2.159586081E-2
1.995789449E1,-1.212733984E-2,-8.290529251E-3,-3.262424469E-2,3.577913622E-2
1.996294506E1,-3.611731529E-2,-2.615129948E-2,-3.697109222E-2,5.792419692E-2
1.996799683E1,-5.760800838E-2,2.512025833E-2,-4.842185974E-2,7.933716978E-2
1.997304740E1,-5.037313700E-2,2.147817612E-2,-6.454372406E-2,8.464429866E-2
1.997809803E1,-4.328078032E-2,1.558148861E-2,-4.728889465E-2,6.597157183E-2
1.998314860E1,-3.137677908E-2,6.197953224E-2,-7.292938232E-2,1.007207004E-1
1.998819923E1,6.482630968E-3,8.907985687E-2,-1.173744202E-1,1.474923724E-1
1.999324980E1,2.470415831E-2,7.086849213E-2,-1.519699097E-1,1.694918643E-1
1.999829506E1,6.388878822E-2,8.606505394E-2,-1.435308456E-1,1.791370269E-1
2.000334569E1,9.058049321E-2,1.105953455E-1,-1.185417175E-1,1.857102447E-1
2.000839626E1,9.802982211E-2,8.747887611E-2,-9.377002716E-2,1.614162872E-1
2.001344683E1,7.925838232E-2,9.797930717E-2,-1.024837494E-1,1.624338471E-1
2.001849746E1,6.281715631E-2,1.037480831E-1,-7.076168060E-2,1.404167914E-1
2.002354803E1,4.665330052E-2,8.826053143E-2,-4.644393921E-2,1.101067271E-1
2.002859319E1,2.021491528E-3,8.726239204E-2,-2.947235107E-2,9.212725423E-2
2.003364381E1,-1.832279563E-2,7.217752934E-2,2.298069000E-2,7.793223142E-2
2.003869438E1,-4.788982868E-2,5.722081661E-2,1.798820496E-2,7.675436836E-2
2.004374501E1,-9.127435088E-2,5.410325527E-2,5.107688904E-2,1.177583031E-1
2.004879558E1,-9.614524245E-2,2.002048492E-2,5.302619934E-2,1.116087151E-1
2.005384615E1,-8.177590370E-2,1.467108727E-2,2.884578705E-2,8.794668077E-2
2.005890699E1,-1.150507927E-1,3.765833378E-2,6.665515900E-2,1.381945919E-1
2.006395756E1,-1.432502270E-1,5.786943436E-2,8.754730225E-2,1.775782337E-1
2.006900813E1,-1.855322123E-1,4.914069176E-2,3.940391541E-2,1.959328403E-1
2.007405876E1,-1.944704652E-1,5.220365524E-2,4.630374908E-2,2.066107950E-1
2.007910928E1,-1.657016873E-1,5.487227440E-2,4.129314423E-2,1.793687248E-1
2.008415985E1,-1.966652870E-1,3.577530384E-2,6.486892700E-2,2.101549076E-1
2.008920897E1,-1.989621222E-1,4.508733749E-2,7.639694214E-2,2.178423440E-1
2.009425954E1,-1.323500872E-1,3.278553486E-2,6.409263611E-2,1.506628782E-1
2.009931011E1,-1.351322234E-1,3.959035873E-2,4.951858521E-2,1.492655505E-1
2.010436068E1,-1.447646618E-1,3.192687035E-2,3.747463226E-2,1.529067703E-1
2.010941126E1,-1.372791827E-1,4.813182354E-2,1.604461670E-2,1.463546247E-1
2.011446183E1,-8.931648731E-2,5.485534668E-2,3.754234314E-2,1.113371973E-1
2.011951324E1,-4.888060689E-2,4.499769211E-2,1.835823059E-3,6.646409761E-2
2.012456381E1,-1.548039913E-2,3.073632717E-2,-2.645683289E-2,4.340885361E-2
2.012961433E1,6.197869778E-3,2.328157425E-4,7.240295410E-3,9.533607427E-3
2.013466490E1,5.648663640E-2,2.499485016E-2,-2.134323120E-3,6.180645566E-2
2.013971548E1,4.494804144E-2,1.207971573E-2,-2.572917938E-2,5.318116803E-2
2.014476605E1,4.558950663E-2,1.401388645E-2,-2.304649353E-2,5.297105806E-2
2.014981912E1,-2.985084057E-2,1.414632797E-2,-1.808643341E-2,3.766046138E-2
2.015486970E1,-9.745919704E-2,-2.330505848E-2,-2.509117126E-2,1.033004730E-1
2.015992022E1,-1.764338911E-1,-2.682328224E-2,-3.578186035E-3,1.784970862E-1
2.016497079E1,-2.263022661E-1,-4.911112785E-2,4.148197174E-2,2.352559723E-1
2.017002136E1,-2.687181234E-1,-1.187399626E-1,2.202606201E-2,2.946078003E-1
2.017507194E1,-2.609444857E-1,-1.617308855E-1,5.262470245E-2,3.114775485E-1
2.018011266E1,-2.509301305E-1,-1.356606483E-1,9.724235535E-2,3.013732197E-1
2.018516329E1,-2.388154268E-1,-1.362648010E-1,8.687877655E-2,2.883553813E-1
2.019021381E1,-2.053156495E-1,-1.465440989E-1,9.088325500E-2,2.681220895E-1
2.019526438E1,-1.861899495E-1,-1.286171675E-1,1.305427551E-1,2.612479358E-1
2.020031496E1,-1.478718519E-1,-8.494746685E-2,1.247825623E-1,2.113121969E-1
2.020536553E1,-1.072560549E-1,-9.881961346E-2,1.381082535E-1,2.008558363E-1
2.021041772E1,-5.506700277E-2,-7.483649254E-2,7.534027100E-2,1.196203655E-1
2.021546829E1,-1.014661789E-2,-2.503502369E-2,1.010189056E-1,1.045682818E-1
2.022051886E1,1.123130322E-3,-1.604187489E-2,1.051054001E-1,1.063284924E-1
2.022556944E1,9.675920010E-3,2.355551720E-2,9.966659546E-2,1.028684406E-1
2.023062001E1,3.004112840E-2,2.719211578E-2,3.250980377E-2,5.194966696E-2
2.023567058E1,3.107592463E-2,1.866042614E-2,3.957653046E-2,5.366774039E-2
2.024071558E1,2.485531569E-2,5.509328842E-2,2.997779846E-2,6.746647721E-2
2.024576615E1,7.070162892E-2,7.926821709E-3,2.521610260E-2,7.548116762E-2
2.025081673E1,3.498119116E-2,2.498090267E-2,1.575851440E-2,4.578274794E-2
2.025586730E1,4.367172718E-3,3.228950500E-2,-3.107070923E-3,3.273130338E-2
2.026091787E1,-4.736602306E-2,4.170763493E-2,-1.941394806E-2,6.603005627E-2
2.026596845E1,-5.855089426E-2,2.454936504E-2,-4.743099213E-2,7.925009500E-2
2.027102100E1,-4.117482901E-2,2.626037598E-2,-3.242301941E-2,5.861933195E-2
2.027607157E1,-4.541450739E-2,4.921698570E-2,-3.890991211E-2,7.745172963E-2
2.028112209E1,-5.207294226E-2,6.943941116E-2,-7.145500183E-2,1.124243765E-1
2.028617266E1,-5.162191391E-2,8.199453354E-2,-1.203155518E-1,1.544789873E-1
2.029122324E1,5.713403225E-3,1.061064005E-1,-1.354904175E-1,1.721884561E-1
2.029627381E1,5.785068870E-2,1.181321144E-1,-1.457824707E-1,1.963528136E-1
2.030132865E1,1.071368456E-1,1.420943737E-1,-1.536340714E-1,2.351011327E-1
2.030637923E1,1.252972186E-1,1.755764484E-1,-1.780643463E-1,2.797023304E-1
2.031142975E1,1.813389957E-1,1.781177521E-1,-1.761856079E-1,3.092751742E-1
2.031648032E1,1.989945173E-1,1.880421638E-1,-2.194862366E-1,3.509029515E-1
2.032153089E1,2.282757461E-1,1.983227730E-1,-2.054729462E-1,3.655965948E-1
2.032658147E1,1.907973886E-1,1.828254461E-1,-1.773767471E-1,3.182629379E-1
2.033162751E1,2.056857944E-1,1.607704163E-1,-1.258268356E-1,2.898036668E-1
2.033667808E1,1.513136625E-1,1.534906626E-1,-9.376716614E-2,2.350478449E-1
2.034172860E1,1.375653744E-1,1.585323811E-1,-6.916046143E-2,2.209975509E-1
2.034677917E1,1.380489767E-1,1.067351103E-1,-2.103900909E-2,1.757627481E-1
2.035182975E1,1.503222883E-1,6.488013268E-2,7.893943787E-2,1.817626387E-1
2.035688032E1,1.103483737E-1,3.050637245E-2,1.258277893E-1,1.701177089E-1
2.036192766E1,9.235361218E-2,1.537442207E-2,1.438407898E-1,1.716267326E-1
2.036697824E1,7.724705338E-2,7.183790207E-3,1.926441193E-1,2.076787683E-1
2.037202881E1,5.550298095E-2,1.021504402E-3,1.912269592E-1,1.991215064E-1
2.037707938E1,7.716670632E-2,-3.129124641E-3,1.803960800E-1,1.962326111E-1
2.038212996E1,7.540017366E-2,-5.238771439E-3,1.364746094E-1,1.560062496E-1
2.038718053E1,9.992825985E-2,6.504297256E-3,1.072349548E-1,1.467218407E-1
2.039222975E1,9.605631232E-2,-3.669476509E-2,9.390830994E-3,1.032545816E-1
2.039728032E1,9.701308608E-2,-1.322996616E-2,-4.959774017E-2,1.097565793E-1
2.040233089E1,9.088671207E-2,-9.224295616E-3,-1.318140030E-1,1.603758506E-1
2.040738147E1,1.131231487E-1,-5.401730537E-3,-1.777000427E-1,2.107209782E-1
2.041243204E1,8.260735869E-2,5.674719810E-3,-2.066106796E-1,2.225851547E-1
2.041748261E1,5.235213041E-2,1.891851425E-4,-2.495536804E-1,2.549859227E-1
2.042253615E1,1.985633373E-2,7.566666603E-2,-3.349227905E-1,3.439374855E-1
2.042758673E1,4.230546951E-2,1.223685741E-1,-3.341035843E-1,3.583141439E-1
2.043263725E1,1.122261584E-1,1.190521717E-1,-3.428201675E-1,3.798602341E-1
2.043768787E1,1.057222784E-1,1.565190554E-1,-4.061393738E-1,4.479113816E-1
2.044273844E1,1.396832466E-1,1.491200924E-1,-4.737567902E-1,5.159396356E-1
2.044778902E1,1.520149112E-1,1.305922270E-1,-4.696340561E-1,5.106065115E-1
2.045284194E1,1.544207036E-1,1.175562143E-1,-4.798936844E-1,5.176515870E-1
2.045789251E1,1.515474319E-1,1.315090656E-1,-4.783182144E-1,5.186998869E-1
2.046294303E1,1.434780061E-1,1.150515079E-1,-4.245977402E-1,4.627159266E-1
2.046799360E1,1.350140572E-1,1.205978394E-1,-3.334064484E-1,3.793843622E-1
2.047304417E1,1.284829080E-1,7.700824738E-2,-2.454833984E-1,2.875764711E-1
2.047809475E1,1.216338575E-1,6.509304047E-2,-1.916265488E-1,2.361199555E-1
2.048314063E1,1.073236763E-1,2.735733986E-2,-5.274772644E-2,1.226748474E-1
2.048819121E1,5.979031324E-2,9.157657623E-3,6.831264496E-2,9.124342010E-2
2.049324173E1,4.587852955E-2,-1.838445663E-2,1.931142807E-1,1.993387898E-1
2.049829230E1,-8.662939072E-4,-5.767774582E-2,2.765226364E-1,2.824752047E-1
2.050334287E1,-4.208552837E-2,-7.098793983E-2,3.118095398E-1,3.225456067E-1
2.050839345E1,-9.932816029E-2,-1.085295677E-1,3.611478806E-1,3.899647960E-1
2.051345157E1,-9.876745939E-2,-5.839633942E-2,3.697776794E-1,3.871700863E-1
2.051850214E1,-9.321081638E-2,-8.777272701E-2,3.641872406E-1,3.860371149E-1
2.052355266E1,-8.032417297E-2,-1.010758877E-1,3.753890991E-1,3.969701293E-1
2.052860324E1,-1.002935767E-1,-7.680177689E-2,2.987003326E-1,3.243134336E-1
2.053365381E1,-1.054558158E-1,-4.396367073E-2,1.918849945E-1,2.233239453E-1
2.053870438E1,-6.060528755E-2,-3.335726261E-2,9.554100037E-2,1.179567319E-1
2.054376095E1,-2.824586630E-2,5.392193794E-3,4.515933990E-2,5.353756343E-2
2.054881147E1,2.707332373E-2,2.455484867E-2,-3.567790985E-2,5.107659642E-2
2.055386204E1,5.059683323E-2,5.063819885E-2,-6.834888458E-2,9.897391949E-2
2.055891266E1,1.257471144E-1,7.414007187E-2,-8.414363861E-2,1.684910649E-1
2.056396319E1,1.928678751E-1,9.534347057E-2,-7.372474670E-2,2.274285226E-1
2.056901376E1,2.188340425E-1,9.051740170E-2,-5.393791199E-2,2.428807043E-1
2.057405516E1,2.516770661E-1,7.434928417E-2,-7.001495361E-2,2.716086438E-1
2.057910574E1,2.676531672E-1,7.539153099E-2,-4.088020325E-2,2.810574530E-1
2.058415631E1,2.194837928E-1,3.896331787E-2,-2.868080139E-2,2.247528950E-1
2.058920688E1,1.719777286E-1,4.618883133E-2,2.848720551E-2,1.803365414E-1
2.059425740E1,1.107451618E-1,2.986776829E-2,4.476642609E-2,1.231284181E-1
2.059930798E1,4.307869077E-2,-9.855151176E-3,2.050495148E-2,4.871704669E-2
2.060435845E1,-1.420468092E-2,-6.576991081E-2,4.158496857E-2,7.909970758E-2
2.060940902E1,-6.374970078E-2,-9.282362461E-2,5.538368225E-2,1.254894493E-1
2.061445959E1,-4.629099369E-2,-8.656001091E-2,9.522438049E-2,1.367595489E-1
2.061951016E1,-1.001161933E-1,-6.156182289E-2,1.133880615E-1,1.633094079E-1
2.062456074E1,-1.107537746E-1,-1.009709835E-1,9.815025330E-2,1.791508033E-1
2.062961131E1,-1.070251465E-1,-8.805930614E-2,9.257888794E-2,1.666723548E-1
2.063466501E1,-1.031991839E-1,-5.652034283E-2,6.096363068E-2,1.325186213E-1
2.063971553E1,1.672318578E-2,-7.534277439E-2,6.763553619E-2,1.026195125E-1
2.064476610E1,1.308705211E-1,-1.297861338E-1,-1.600170135E-2,1.850069951E-1
2.064981667E1,1.990644336E-1,-1.479549408E-1,-1.179637909E-1,2.746502670E-1
2.065486725E1,1.124197543E-1,-9.193348885E-2,-1.858644485E-1,2.358719160E-1
2.065991782E1,-3.303796053E-2,-2.871036530E-2,-1.962642670E-1,2.010856892E-1
