"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.602822780E1,1.250310093E-1,1.485009398E-2,-2.522518933E-1
4.603326457E1,1.260960102E-1,6.064509600E-2,-2.692919075E-1
4.603831566E1,1.165110022E-1,1.021800935E-1,-2.820719182E-1
4.604336675E1,9.734100103E-2,1.533000916E-1,-2.852669060E-1
4.604841790E1,7.710599899E-2,1.980300993E-1,-2.799419165E-1
4.605346899E1,5.900099874E-2,2.342400998E-1,-2.703568935E-1
4.605852014E1,5.048099905E-2,2.608650923E-1,-2.522518933E-1
4.606359905E1,5.793599784E-2,2.800350785E-1,-2.245619148E-1
4.606865019E1,7.710599899E-2,2.885550857E-1,-1.915469021E-1
4.607370134E1,1.133159995E-1,2.938800752E-1,-1.553369015E-1
4.607875243E1,1.633710116E-1,2.970750928E-1,-1.169969067E-1
4.608380352E1,2.155560106E-1,3.002700806E-1,-8.398190886E-2
4.608885467E1,2.666759789E-1,2.970750928E-1,-6.268190593E-2
4.609389514E1,3.039509952E-1,2.779050767E-1,-5.096690357E-2
4.609894629E1,3.305760026E-1,2.385001034E-1,-4.670690745E-2
4.610399743E1,3.454859853E-1,1.831201017E-1,-5.309690535E-2
4.610904852E1,3.497459888E-1,1.192200929E-1,-6.374690682E-2
4.611409967E1,3.412259817E-1,6.597009301E-2,-8.398190886E-2
4.611915076E1,3.177959919E-1,3.082509525E-2,-1.106069088E-1
4.612418347E1,2.847809792E-1,1.485009398E-2,-1.425569057E-1
4.612923462E1,2.379209995E-1,1.804509386E-2,-1.798319072E-1
4.613428576E1,1.846709996E-1,3.189009428E-2,-2.181719095E-1
4.613933686E1,1.250310093E-1,4.786509275E-2,-2.575769126E-1
4.614438800E1,6.006599963E-2,5.638509616E-2,-2.991119027E-1
4.614943910E1,-8.093999699E-3,5.532009527E-2,-3.363869190E-1
4.615453139E1,-8.157899976E-2,4.999509454E-2,-3.725969195E-1
4.615958248E1,-1.582589895E-1,3.721509501E-2,-4.088069201E-1
4.616463363E1,-2.338739932E-1,1.804509386E-2,-4.354318976E-1
4.616968477E1,-3.137490153E-1,-2.189906314E-3,-4.503419101E-1
4.617473587E1,-3.914940059E-1,-3.094490618E-2,-4.535368979E-1
4.617978696E1,-4.724340141E-1,-6.715490669E-2,-4.503419101E-1
4.618481498E1,-5.523089767E-1,-1.118849069E-1,-4.439519048E-1
4.618986613E1,-6.268589497E-1,-1.598099023E-1,-4.375618994E-1
4.619491722E1,-6.886289716E-1,-1.970849037E-1,-4.311718941E-1
4.619996837E1,-7.301639915E-1,-2.279698998E-1,-4.151968956E-1
4.620501951E1,-7.429440022E-1,-2.482049018E-1,-3.970918953E-1
4.621007061E1,-7.312290072E-1,-2.695049047E-1,-3.757919073E-1
4.621512556E1,-7.014089823E-1,-2.886749208E-1,-3.544919193E-1
4.622017670E1,-6.609389782E-1,-3.089099228E-1,-3.374519050E-1
4.622522785E1,-6.055589914E-1,-3.302099109E-1,-3.257369101E-1
4.623027894E1,-5.427239537E-1,-3.429899216E-1,-3.204119205E-1
4.623533009E1,-4.766940176E-1,-3.195599020E-1,-3.204119205E-1
4.624038118E1,-4.032090008E-1,-2.663099170E-1,-3.225419223E-1
4.624543300E1,-3.318540156E-1,-1.885648966E-1,-3.289318979E-1
4.625048415E1,-2.711490095E-1,-1.076249108E-1,-3.385169208E-1
4.625553530E1,-2.232239991E-1,-3.413990512E-2,-3.512969017E-1
4.626058644E1,-1.923389882E-1,2.763009444E-2,-3.630118966E-1
4.626563759E1,-1.870139986E-1,7.023008913E-2,-3.736619055E-1
4.627068868E1,-1.955339909E-1,9.046509117E-2,-3.757919073E-1
4.627575316E1,-2.157689929E-1,9.046509117E-2,-3.736619055E-1
4.628080425E1,-2.445239872E-1,7.875008881E-2,-3.630118966E-1
4.628585540E1,-2.775390148E-1,5.638509616E-2,-3.502319157E-1
4.629090655E1,-3.084239960E-1,2.017509378E-2,-3.331919014E-1
4.629595764E1,-3.307889998E-1,-2.029490471E-2,-3.172169030E-1
4.630100878E1,-3.510240018E-1,-6.928490847E-2,-3.044369221E-1
4.630604816E1,-3.595440090E-1,-1.150799096E-1,-2.927218974E-1
4.631109925E1,-3.552840054E-1,-1.630049050E-1,-2.820719182E-1
4.631615040E1,-3.414390087E-1,-2.056048959E-1,-2.682269216E-1
4.632120149E1,-3.105539978E-1,-2.386199087E-1,-2.447969019E-1
4.632625269E1,-2.604990005E-1,-2.545949221E-1,-2.171069086E-1
4.633130373E1,-1.987289935E-1,-2.471399009E-1,-1.904819012E-1
4.633634863E1,-1.369589865E-1,-2.194499075E-1,-1.691819131E-1
4.634139977E1,-8.051399887E-2,-1.779149026E-1,-1.564019024E-1
4.634645092E1,-2.406900004E-2,-1.374448985E-1,-1.436219066E-1
4.635150201E1,1.746599935E-2,-1.001699120E-1,-1.382969022E-1
4.635655316E1,5.048099905E-2,-6.182990596E-2,-1.297769099E-1
4.636160425E1,7.604099810E-2,-2.029490471E-2,-1.159319058E-1
4.636666066E1,9.308099747E-2,1.698009484E-2,-1.010219082E-1
4.637171181E1,1.047959998E-1,4.893009365E-2,-8.398190886E-2
4.637676295E1,1.175760031E-1,7.768508792E-2,-6.694190949E-2
4.638181405E1,1.292910129E-1,9.792008996E-2,-5.416190624E-2
4.638686519E1,1.388760060E-1,1.117650941E-1,-4.777190834E-2
4.639191628E1,1.452660114E-1,1.138950884E-1,-5.096690357E-2
4.639697430E1,1.527210027E-1,9.685508907E-2,-6.161690503E-2
4.640202545E1,1.580460072E-1,7.555509359E-2,-7.972190529E-2
4.640707660E1,1.580460072E-1,4.573509470E-2,-9.889190644E-2
4.641212769E1,1.548510045E-1,8.460094221E-3,-1.191269085E-1
4.641717884E1,1.473960131E-1,-2.348990552E-2,-1.436219066E-1
4.642222993E1,1.388760060E-1,-5.650490522E-2,-1.681169122E-1
4.642728061E1,1.229010001E-1,-8.206491172E-2,-1.883519143E-1
4.643233175E1,1.058610007E-1,-9.803991020E-2,-1.990019083E-1
4.643738290E1,9.201599658E-2,-1.044299081E-1,-2.053919137E-1
4.644243405E1,8.030100167E-2,-1.022999063E-1,-2.032619119E-1
4.644748514E1,7.284600288E-2,-9.484490752E-2,-1.926119030E-1
4.645253623E1,6.752099842E-2,-8.419490606E-2,-1.777019054E-1
4.645757858E1,6.752099842E-2,-7.354491204E-2,-1.574669033E-1
4.646262972E1,7.178100199E-2,-6.289491057E-2,-1.329719126E-1
4.646768082E1,8.030100167E-2,-5.224490538E-2,-1.084769070E-1
4.647273196E1,8.988600224E-2,-4.265990481E-2,-8.291690797E-2
4.647778311E1,9.840600193E-2,-3.520490602E-2,-6.268190593E-2
4.648283420E1,1.079910025E-1,-3.200990707E-2,-4.564190656E-2
4.648787696E1,1.197059974E-1,-3.520490602E-2,-3.286190331E-2
4.649292806E1,1.239660010E-1,-3.626990691E-2,-1.901690662E-2
4.649797925E1,1.250310093E-1,-3.626990691E-2,-1.262690593E-2
4.650303035E1,1.197059974E-1,-3.626990691E-2,-6.236906163E-3
4.650808149E1,1.122509986E-1,-3.307490423E-2,-3.041906282E-3
4.651313259E1,1.047959998E-1,-2.561990544E-2,1.530938316E-4
4.651820467E1,9.734100103E-2,-1.709990576E-2,3.348093713E-3
4.652325582E1,9.201599658E-2,3.135093488E-3,8.673094213E-3
4.652830696E1,8.988600224E-2,3.082509525E-2,1.080309413E-2
4.653335806E1,8.775600046E-2,6.597009301E-2,1.293309405E-2
4.653840920E1,8.988600224E-2,9.259509295E-2,1.506309398E-2
4.654346030E1,9.521099925E-2,1.075050905E-1,1.932309382E-2
4.654850160E1,1.005359963E-1,1.192200929E-1,2.677809447E-2
4.655355274E1,1.069260016E-1,1.224150881E-1,3.636309505E-2
4.655860389E1,1.143810004E-1,1.181550920E-1,3.955809027E-2
4.656365498E1,1.324860007E-1,1.117650941E-1,3.423309326E-2
4.656870613E1,1.516560018E-1,1.075050905E-1,2.784309350E-2
4.657375722E1,1.655010134E-1,8.407509327E-2,2.038809471E-2
4.657880858E1,1.708260030E-1,3.615009412E-2,1.612809300E-2
4.658385972E1,1.740210056E-1,-2.881490625E-2,1.506309398E-2
4.658891087E1,1.729560047E-1,-8.738990873E-2,1.719309390E-2
4.659396196E1,1.729560047E-1,-1.278599054E-1,2.677809447E-2
4.659901311E1,1.740210056E-1,-1.374448985E-1,3.955809027E-2
4.660406420E1,1.793460101E-1,-1.299899071E-1,4.914309084E-2
4.660911842E1,1.889310032E-1,-1.140149087E-1,6.192309409E-2
4.661416957E1,1.974510103E-1,-8.632490784E-2,7.257309556E-2
4.661922071E1,2.070360035E-1,-6.289491057E-2,7.683309168E-2
4.662427186E1,2.134260088E-1,-3.520490602E-2,8.215808868E-2
4.662932300E1,2.144910097E-1,-2.189906314E-3,8.641809225E-2
4.663437410E1,2.166210115E-1,2.337009460E-2,9.174308926E-2
4.663942415E1,2.176860124E-1,4.573509470E-2,1.034580916E-1
4.664447530E1,2.144910097E-1,7.449009269E-2,1.226280928E-1
4.664952639E1,2.102310061E-1,1.075050905E-1,1.449930966E-1
4.665457754E1,2.049060017E-1,1.533000916E-1,1.726830900E-1
4.665962863E1,1.985160112E-1,2.193301022E-1,2.067630887E-1
4.666467977E1,1.931910068E-1,2.906850874E-1,2.419080883E-1
4.666971988E1,1.868010014E-1,3.556500971E-1,2.759881020E-1
4.667477097E1,1.772160083E-1,3.929250836E-1,3.004830778E-1
4.667982217E1,1.655010134E-1,3.939900696E-1,3.164581060E-1
4.668487326E1,1.516560018E-1,3.780150712E-1,3.271080852E-1
4.668992441E1,1.378110051E-1,3.503250778E-1,3.334980905E-1
4.669497550E1,1.197059974E-1,3.268950880E-1,3.324331045E-1
4.670005571E1,1.026659980E-1,3.087900877E-1,3.271080852E-1
4.670510686E1,8.349599689E-2,2.885550857E-1,3.239130974E-1
4.671015800E1,6.539099663E-2,2.853600979E-1,3.068730831E-1
4.671520910E1,4.728600010E-2,2.960100770E-1,2.845080793E-1
4.672026024E1,2.492100000E-2,3.205050826E-1,2.461680919E-1
4.672531134E1,-4.898999818E-3,3.375450969E-1,1.982430965E-1
4.673034035E1,-4.323900118E-2,3.407400846E-1,1.481880993E-1
4.673539149E1,-8.477400243E-2,3.141150773E-1,1.013280898E-1
4.674044264E1,-1.369589865E-1,2.534100711E-1,5.872809142E-2
4.674549373E1,-1.934039891E-1,1.756650954E-1,1.825809292E-2
4.675054488E1,-2.551740110E-1,9.366009384E-2,-1.262690593E-2
4.675559597E1,-3.180090189E-1,2.124009468E-2,-3.286190331E-2
4.676065436E1,-3.787139952E-1,-3.094490618E-2,-4.031690955E-2
4.676570550E1,-4.351589978E-1,-6.289491057E-2,-3.179690987E-2
4.677075665E1,-4.788240194E-1,-6.608990580E-2,-1.156190597E-2
4.677580774E1,-5.022539496E-1,-4.904990643E-2,2.358309366E-2
4.678085889E1,-5.065139532E-1,-8.579906076E-3,6.085809320E-2
4.678590998E1,-4.958640039E-1,4.999509454E-2,1.013280898E-1
4.679095295E1,-4.734990001E-1,1.181550920E-1,1.449930966E-1
4.679600410E1,-4.394190013E-1,1.873801053E-1,1.875930876E-1
4.680105524E1,-4.000140131E-1,2.544750869E-1,2.376480848E-1
4.680610634E1,-3.616740108E-1,3.024000823E-1,2.951580882E-1
4.681115748E1,-3.286589980E-1,3.290250897E-1,3.473430872E-1
4.681620858E1,-3.126839995E-1,3.279600739E-1,3.910080791E-1
4.682125780E1,-3.105539978E-1,2.981400788E-1,4.250880778E-1
4.682630894E1,-3.148140013E-1,2.480850965E-1,4.431930780E-1
4.683136009E1,-3.275940120E-1,1.841851026E-1,4.517130852E-1
4.683641123E1,-3.478290141E-1,1.170900911E-1,4.506480992E-1
4.684146233E1,-3.787139952E-1,5.106009543E-2,4.389331043E-1
4.684651342E1,-4.159890115E-1,-1.922990568E-2,4.208281040E-1
4.685156639E1,-4.607190192E-1,-9.697490931E-2,3.984631002E-1
4.685661754E1,-5.086439848E-1,-1.693948954E-1,3.750330806E-1
4.686166863E1,-5.469839573E-1,-2.311649024E-1,3.558630943E-1
4.686671977E1,-5.693489909E-1,-2.769599259E-1,3.430830836E-1
4.687177092E1,-5.768039823E-1,-3.089099228E-1,3.366930783E-1
4.687682201E1,-5.661540031E-1,-3.312749267E-1,3.292380869E-1
4.688189326E1,-5.405939817E-1,-3.397949040E-1,3.239130974E-1
4.688694441E1,-5.065139532E-1,-3.397949040E-1,3.153930902E-1
4.689199550E1,-4.617840052E-1,-3.259499073E-1,3.111330867E-1
4.689704665E1,-4.106640220E-1,-3.025199175E-1,3.100681007E-1
4.690209780E1,-3.552840054E-1,-2.758949101E-1,3.132630885E-1
4.690714889E1,-2.945789993E-1,-2.354249060E-1,3.249780834E-1
4.691217837E1,-2.328089923E-1,-1.832399070E-1,3.430830836E-1
4.691722951E1,-1.667789966E-1,-1.299899071E-1,3.686431050E-1
4.692228061E1,-1.082039997E-1,-7.460991293E-2,3.963330984E-1
4.692733175E1,-5.069399998E-2,-3.094490618E-2,4.197630882E-1
4.693238285E1,-2.768999897E-3,-1.124906237E-3,4.399980903E-1
4.693743399E1,3.770099953E-2,1.059009321E-2,4.453230798E-1
4.694249686E1,6.752099842E-2,7.395093795E-3,4.389331043E-1
4.694754800E1,8.349599689E-2,-6.449906621E-3,4.176330864E-1
4.695259910E1,9.308099747E-2,-1.816490479E-2,3.782280982E-1
4.695765024E1,9.627600014E-2,-2.987990528E-2,3.398880959E-1
4.696270134E1,9.734100103E-2,-2.774990536E-2,2.983531058E-1
4.696775248E1,8.882100135E-2,-2.455490641E-2,2.589480877E-1
4.697282165E1,8.030100167E-2,-3.733490407E-2,2.206080854E-1
4.697787274E1,6.965100020E-2,-6.821990758E-2,1.833330989E-1
4.698292389E1,5.580599979E-2,-1.150799096E-1,1.481880993E-1
4.698797504E1,5.261100084E-2,-1.661999077E-1,1.226280928E-1
4.699302613E1,5.154599994E-2,-2.141249031E-1,1.077180952E-1
4.699807727E1,5.900099874E-2,-2.545949221E-1,1.013280898E-1
4.700307920E1,7.923600078E-2,-2.833499312E-1,1.013280898E-1
4.700813035E1,1.111859977E-1,-3.057149053E-1,1.077180952E-1
4.701318149E1,1.505910009E-1,-3.131699264E-1,1.098480895E-1
4.701823259E1,1.857360005E-1,-3.057149053E-1,1.055880934E-1
4.702328373E1,2.166210115E-1,-2.865449190E-1,9.067808837E-2
4.702833488E1,2.304660082E-1,-2.684399188E-1,6.618309021E-2
4.703339399E1,2.176860124E-1,-2.524649203E-1,3.316809237E-2
4.703844514E1,1.878660023E-1,-2.386199087E-1,8.673094213E-3
4.704349628E1,1.452660114E-1,-2.119949013E-1,-7.301906124E-3
4.704854738E1,9.840600193E-2,-1.789799035E-1,-1.795190573E-2
4.705359852E1,4.941599816E-2,-1.395749003E-1,-2.753690630E-2
4.705864962E1,1.320600044E-2,-9.803991020E-2,-3.605690598E-2
4.706373082E1,-9.158999659E-3,-7.247991115E-2,-4.244690388E-2
4.706878196E1,-1.661400124E-2,-5.117990449E-2,-5.203190446E-2
4.707383306E1,-1.022399962E-2,-4.478990659E-2,-6.481190771E-2
4.707888420E1,1.533600036E-2,-4.904990643E-2,-7.120190561E-2
4.708393535E1,4.622099921E-2,-5.437490717E-2,-7.865690440E-2
4.708898649E1,8.030100167E-2,-6.289491057E-2,-9.250190854E-2
4.709403045E1,1.186409965E-1,-8.312991261E-2,-1.074119061E-1
4.709908160E1,1.537860036E-1,-1.086899117E-1,-1.233869046E-1
4.710413274E1,1.846709996E-1,-1.267949045E-1,-1.329719126E-1
4.710918389E1,2.123610079E-1,-1.331848949E-1,-1.351019144E-1
4.711423504E1,2.421810031E-1,-1.257299036E-1,-1.244519055E-1
4.711928613E1,2.645460069E-1,-1.140149087E-1,-1.084769070E-1
4.712433373E1,2.805210054E-1,-9.377990663E-2,-9.356690943E-2
4.712938493E1,2.911709845E-1,-7.780490816E-2,-7.865690440E-2
4.713443602E1,2.943660021E-1,-5.863490701E-2,-6.481190771E-2
4.713948717E1,2.964960039E-1,-3.520490602E-2,-5.522690713E-2
4.714453832E1,2.933009863E-1,-1.496990677E-2,-4.990190268E-2
4.714958941E1,2.826509774E-1,-8.579906076E-3,-4.883690923E-2
4.715463441E1,2.634809911E-1,-6.449906621E-3,-5.735690892E-2
4.715968556E1,2.432460040E-1,-7.514906116E-3,-7.226690650E-2
4.716473675E1,2.144910097E-1,-7.514906116E-3,-8.930690587E-2
4.716978785E1,1.825410128E-1,-1.390490681E-2,-1.084769070E-1
4.717483899E1,1.548510045E-1,-2.135990560E-2,-1.276469082E-1
4.717989009E1,1.282260120E-1,-3.200990707E-2,-1.457519084E-1
4.718494530E1,1.069260016E-1,-3.626990691E-2,-1.659869105E-1
4.718999639E1,9.095100313E-2,-3.626990691E-2,-1.840919107E-1
4.719504754E1,8.243099600E-2,-2.881490625E-2,-1.968719065E-1
4.720009868E1,8.349599689E-2,-1.603490487E-2,-2.107169032E-1
4.720514983E1,8.882100135E-2,-4.319906235E-3,-2.213669121E-1
4.721020097E1,9.627600014E-2,-2.189906314E-3,-2.277569026E-1
4.721527212E1,1.090559959E-1,-6.449906621E-3,-2.330819070E-1
4.722032321E1,1.239660010E-1,-1.070990600E-2,-2.330819070E-1
4.722537436E1,1.399410069E-1,-1.283990685E-2,-2.256269008E-1
4.723042550E1,1.559160054E-1,-2.029490471E-2,-2.171069086E-1
4.723547665E1,1.665660143E-1,-2.987990528E-2,-2.075219154E-1
4.724052780E1,1.772160083E-1,-3.626990691E-2,-1.947419047E-1
4.724557623E1,1.931910068E-1,-3.094490618E-2,-1.787669063E-1
4.725062738E1,2.123610079E-1,-1.283990685E-2,-1.564019024E-1
4.725567852E1,2.368560135E-1,1.165509317E-2,-1.244519055E-1
4.726072967E1,2.645460069E-1,3.934509307E-2,-8.824190497E-2
4.726578082E1,2.922360003E-1,5.425509438E-2,-5.096690357E-2
4.727083191E1,3.135359883E-1,4.573509470E-2,-1.688690670E-2
4.727588816E1,3.209909797E-1,3.135093488E-3,2.283093752E-3
4.728093931E1,3.103410006E-1,-3.307490423E-2,2.283093752E-3
4.728599045E1,2.815859914E-1,-5.330990627E-2,-1.156190597E-2
4.729104155E1,2.294010073E-1,-6.289491057E-2,-3.179690987E-2
4.729609269E1,1.527210027E-1,-6.715490669E-2,-5.096690357E-2
4.730114389E1,6.219599769E-2,-6.289491057E-2,-7.546190917E-2
4.730617920E1,-4.323900118E-2,-6.502491236E-2,-1.095419079E-1
4.731123035E1,-1.550639868E-1,-6.715490669E-2,-1.500119120E-1
4.731628149E1,-2.594340146E-1,-7.354491204E-2,-1.958069056E-1
4.732133264E1,-3.499590158E-1,-9.377990663E-2,-2.437319010E-1
4.732638379E1,-4.266390204E-1,-1.129499078E-1,-2.937869132E-1
4.733143488E1,-4.756290019E-1,-1.193399057E-1,-3.374519050E-1
4.733646972E1,-5.022539496E-1,-1.033649072E-1,-3.651418984E-1
4.734152082E1,-5.054489970E-1,-7.993490994E-2,-3.747269213E-1
4.734657196E1,-4.841490090E-1,-5.863490701E-2,-3.576869071E-1
4.735162311E1,-4.404840171E-1,-5.224490538E-2,-3.246718943E-1
4.735667425E1,-3.819090128E-1,-6.289491057E-2,-2.820719182E-1
4.736172540E1,-3.020340204E-1,-7.993490994E-2,-2.298869044E-1
4.736677733E1,-2.008589953E-1,-8.525990695E-2,-1.638569087E-1
4.737182847E1,-8.370900154E-2,-8.738990873E-2,-8.824190497E-2
4.737687957E1,3.770099953E-2,-9.164991230E-2,-1.262690593E-2
4.738193071E1,1.505910009E-1,-9.803991020E-2,5.127309263E-2
4.738698186E1,2.475060076E-1,-1.044299081E-1,9.919809550E-2
4.739203300E1,3.082109988E-1,-1.118849069E-1,1.290180981E-1
4.739709295E1,3.220559955E-1,-1.193399057E-1,1.386030912E-1
4.740214404E1,2.954309881E-1,-1.140149087E-1,1.290180981E-1
4.740719524E1,2.336610109E-1,-9.377990663E-2,1.045230925E-1
4.741224634E1,1.399410069E-1,-5.011490732E-2,6.831309199E-2
4.741729748E1,2.918099985E-2,1.272009313E-2,2.145309374E-2
4.742234863E1,-9.329400212E-2,7.023008913E-2,-3.392690420E-2
4.742739832E1,-2.125739902E-1,1.138950884E-1,-9.356690943E-2
4.743244946E1,-3.212040067E-1,1.330651045E-1,-1.564019024E-1
4.743750061E1,-4.053390026E-1,1.309351027E-1,-2.117819041E-1
4.744255175E1,-4.553939998E-1,1.128300875E-1,-2.511869073E-1
4.744760290E1,-4.766940176E-1,7.981508970E-2,-2.756819129E-1
4.745265399E1,-4.649790227E-1,3.295509517E-2,-2.799419165E-1
4.745771128E1,-4.298340082E-1,-1.816490479E-2,-2.714219093E-1
4.746276243E1,-3.787139952E-1,-6.608990580E-2,-2.522518933E-1
4.746781358E1,-3.212040067E-1,-1.022999063E-1,-2.256269008E-1
4.747286472E1,-2.541089952E-1,-1.310549080E-1,-1.926119030E-1
4.747791587E1,-1.880789995E-1,-1.353148967E-1,-1.564019024E-1
4.748296696E1,-1.231139973E-1,-1.150799096E-1,-1.191269085E-1
4.748801113E1,-6.347399950E-2,-7.567490637E-2,-8.078690618E-2
4.749306227E1,-1.341899950E-2,-1.922990568E-2,-5.096690357E-2
4.749811342E1,2.279100008E-2,3.402009606E-2,-2.434190549E-2
4.750316457E1,4.728600010E-2,8.088009059E-2,-3.041906282E-3
4.750821571E1,5.793599784E-2,1.181550920E-1,6.543093827E-3
4.751326680E1,6.006599963E-2,1.490401030E-1,1.080309413E-2
4.751831446E1,5.900099874E-2,1.756650954E-1,8.673094213E-3
4.752336561E1,5.793599784E-2,1.969650984E-1,1.218093792E-3
4.752841670E1,5.367599800E-2,2.161350995E-1,-1.156190597E-2
4.753346785E1,4.622099921E-2,2.203951031E-1,-2.221190557E-2
4.753851904E1,3.663599864E-2,2.129400969E-1,-3.179690987E-2
4.754357014E1,2.811599895E-2,1.916400939E-1,-4.138190299E-2
4.754861680E1,1.640100032E-2,1.628850996E-1,-5.416190624E-2
4.755366795E1,5.750999786E-3,1.298701018E-1,-6.055190414E-2
4.755871910E1,-6.390000344E-4,9.259509295E-2,-6.268190593E-2
4.756377024E1,-3.834000090E-3,5.958009511E-2,-6.161690503E-2
4.756882134E1,-1.704000053E-3,2.656509541E-2,-5.735690892E-2
4.757387248E1,5.750999786E-3,-2.189906314E-3,-4.990190268E-2
4.757892920E1,2.172599919E-2,-2.348990552E-2,-4.031690955E-2
4.758398035E1,4.515599832E-2,-3.733490407E-2,-2.753690630E-2
4.758903149E1,7.391099632E-2,-4.585490376E-2,-1.475690585E-2
4.759408259E1,1.058610007E-1,-5.330990627E-2,-5.171906203E-3
4.759913373E1,1.356810033E-1,-5.756990612E-2,1.218093792E-3
4.760418488E1,1.633710116E-1,-6.289491057E-2,9.738094173E-3
4.760924743E1,1.836060137E-1,-6.182990596E-2,1.825809292E-2
4.761429858E1,2.027759999E-1,-5.650490522E-2,2.997309342E-2
4.761934972E1,2.166210115E-1,-4.372490570E-2,4.275309294E-2
4.762440087E1,2.219460011E-1,-3.520490602E-2,5.446809530E-2
4.762945201E1,2.262060046E-1,-3.413990512E-2,6.085809320E-2
4.763450311E1,2.240760028E-1,-3.839990497E-2,6.618309021E-2
4.763954988E1,2.123610079E-1,-4.478990659E-2,6.618309021E-2
4.764460102E1,1.921260059E-1,-5.117990449E-2,6.192309409E-2
4.764965217E1,1.708260030E-1,-6.076490507E-2,5.233809352E-2
4.765470332E1,1.420710087E-1,-6.715490669E-2,4.062309116E-2
4.765975446E1,1.111859977E-1,-7.247991115E-2,3.103809431E-2
4.766480556E1,8.882100135E-2,-7.354491204E-2,2.251809463E-2
4.766985998E1,6.965100020E-2,-5.969990417E-2,1.825809292E-2
4.767491113E1,6.006599963E-2,-4.798490554E-2,1.932309382E-2
4.767996227E1,5.900099874E-2,-3.520490602E-2,2.145309374E-2
4.768501342E1,6.219599769E-2,-3.094490618E-2,1.932309382E-2
4.769006457E1,7.178100199E-2,-2.242490463E-2,1.719309390E-2
4.769511566E1,8.669099957E-2,-8.579906076E-3,2.358309366E-2
4.770017446E1,1.133159995E-1,9.525093250E-3,4.168809205E-2
4.770522561E1,1.495260000E-1,2.124009468E-2,6.618309021E-2
4.771027670E1,1.910610050E-1,2.443509363E-2,9.280809015E-2
4.771532790E1,2.325960100E-1,2.550009452E-2,1.173030883E-1
4.772037899E1,2.730659842E-1,3.402009606E-2,1.364730895E-1
4.772543014E1,3.135359883E-1,5.106009543E-2,1.503180861E-1
4.773047233E1,3.433559835E-1,6.810008734E-2,1.545780897E-1
4.773552342E1,3.625259995E-1,8.514009416E-2,1.492530853E-1
4.774057457E1,3.667860031E-1,8.833508939E-2,1.322130859E-1
4.774562571E1,3.603959978E-1,8.833508939E-2,1.077180952E-1
4.775067686E1,3.518759906E-1,9.046509117E-2,8.002809435E-2
4.775572800E1,3.401609957E-1,8.833508939E-2,6.085809320E-2
4.776077082E1,3.295109868E-1,8.301009238E-2,5.233809352E-2
4.776582196E1,3.241859972E-1,8.088009059E-2,4.914309084E-2
4.777087311E1,3.177959919E-1,7.555509359E-2,5.553309619E-2
4.777592420E1,3.103410006E-1,7.023008913E-2,6.298809499E-2
4.778097535E1,3.060809970E-1,6.277509034E-2,7.257309556E-2
4.778602649E1,2.996909916E-1,5.106009543E-2,8.002809435E-2
4.779108811E1,2.954309881E-1,3.189009428E-2,8.535309136E-2
4.779613925E1,2.879759967E-1,4.200093914E-3,9.387309104E-2
4.780119040E1,2.751959860E-1,-2.189906314E-3,9.706809372E-2
4.780624155E1,2.602860034E-1,1.485009398E-2,1.002630889E-1
4.781129269E1,2.443110049E-1,4.680009559E-2,1.130430922E-1
4.781634378E1,2.251410037E-1,8.727008849E-2,1.279530972E-1
4.782138680E1,2.038410008E-1,1.309351027E-1,1.386030912E-1
4.782643800E1,1.793460101E-1,1.756650954E-1,1.449930966E-1
4.783148910E1,1.548510045E-1,2.235900909E-1,1.524480879E-1
4.783654024E1,1.367460042E-1,2.725800872E-1,1.609680951E-1
4.784159139E1,1.271610111E-1,3.215700686E-1,1.716180891E-1
4.784664254E1,1.154460013E-1,3.684300780E-1,1.801380962E-1
4.785169727E1,1.016009971E-1,4.046400785E-1,1.822680980E-1
4.785674842E1,8.775600046E-2,4.302000701E-1,1.812030971E-1
4.786179957E1,6.858599931E-2,4.429800808E-1,1.737480909E-1
4.786685066E1,4.835100099E-2,4.291350842E-1,1.673580855E-1
4.787190186E1,3.237599880E-2,3.907950819E-1,1.620330960E-1
4.787695295E1,1.533600036E-2,3.332850933E-1,1.481880993E-1
4.788199748E1,5.750999786E-3,2.587350905E-1,1.300830990E-1
4.788704863E1,1.490999945E-3,1.682101041E-1,1.034580916E-1
4.789209977E1,-4.898999818E-3,7.129509002E-2,6.724809110E-2
4.789715087E1,-1.341899950E-2,-2.668490633E-2,2.464809455E-2
4.790220201E1,-2.939400077E-2,-1.182749122E-1,-2.008190565E-2
4.790725316E1,-4.536899924E-2,-1.874998957E-1,-5.309690535E-2
4.791230540E1,-6.347399950E-2,-2.151899040E-1,-6.587690860E-2
4.791735655E1,-6.986399740E-2,-2.013449073E-1,-6.374690682E-2
4.792240769E1,-6.879900396E-2,-1.523548961E-1,-4.564190656E-2
4.792745879E1,-6.453900039E-2,-6.502491236E-2,-1.475690585E-2
4.793250993E1,-5.708400160E-2,4.680009559E-2,1.932309382E-2
4.793756108E1,-5.814899877E-2,1.660801023E-1,5.233809352E-2
4.794261858E1,-6.666900218E-2,2.842950821E-1,9.067808837E-2
4.794766972E1,-8.583900332E-2,3.993150890E-1,1.375380903E-1
4.795272087E1,-1.177890003E-1,4.909050763E-1,1.875930876E-1
