"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.971065125E1,-6.415583193E-2,2.498255111E-3,-2.285396457E-1
2.972061725E1,-3.245265782E-2,-1.566082239E-2,-2.533942759E-1
2.973058225E1,1.835406385E-2,-2.700136229E-2,-3.010454178E-1
2.974054725E1,5.995006114E-2,-4.558998346E-2,-3.379359543E-1
2.975051325E1,5.914711207E-2,-8.391207457E-2,-3.423360288E-1
2.976047825E1,1.719621196E-2,-1.227025390E-1,-3.219400644E-1
2.977044325E1,-2.940244786E-2,-1.527251452E-1,-3.086847067E-1
2.978040925E1,-7.324876636E-2,-1.640484631E-1,-2.956096828E-1
2.979037425E1,-1.300665140E-1,-1.621067524E-1,-2.787188590E-1
2.980033925E1,-1.753719449E-1,-1.511860937E-1,-2.590533197E-1
2.981030525E1,-1.799195558E-1,-1.245028079E-1,-2.474781424E-1
2.982027025E1,-1.671348363E-1,-1.185475290E-1,-2.490703464E-1
2.983023625E1,-1.539593786E-1,-1.501840204E-1,-2.589573562E-1
2.984020125E1,-1.592310220E-1,-2.066533566E-1,-2.776010931E-1
2.985016625E1,-1.965509653E-1,-2.578139901E-1,-3.088367879E-1
2.986013225E1,-2.880538106E-1,-2.819439769E-1,-3.489181101E-1
2.987009725E1,-4.400159121E-1,-2.907353342E-1,-3.937873244E-1
2.988006225E1,-6.091033220E-1,-2.521865964E-1,-4.477654696E-1
2.989002825E1,-7.346000075E-1,-1.511694193E-1,-5.125638843E-1
2.989999325E1,-8.164822459E-1,-1.563525572E-2,-5.597354174E-1
2.990995825E1,-8.187088966E-1,1.047548056E-1,-5.769450068E-1
2.991992425E1,-7.225888371E-1,1.767120361E-1,-5.646477342E-1
2.992988925E1,-5.536935925E-1,1.697031260E-1,-5.112500191E-1
2.993985425E1,-3.582260907E-1,7.430969179E-2,-4.382545352E-1
2.994982025E1,-1.727100164E-1,-5.755193532E-2,-3.709591031E-1
2.995978525E1,-4.846662655E-2,-1.564822644E-1,-3.306866288E-1
2.996975125E1,-4.360156506E-2,-1.895688474E-1,-3.318770528E-1
2.997971625E1,-1.200311929E-1,-1.604309827E-1,-3.487879932E-1
2.998968125E1,-1.962215602E-1,-8.364113420E-2,-3.579945564E-1
2.999964725E1,-2.553609312E-1,9.645628743E-3,-3.575298190E-1
3.000961225E1,-2.754289210E-1,7.951232791E-2,-3.350958824E-1
3.001957725E1,-2.466561347E-1,1.097447947E-1,-2.887045443E-1
3.002954325E1,-1.690281779E-1,9.857869148E-2,-2.334575355E-1
3.003950825E1,-7.347163558E-2,6.486878544E-2,-1.845916808E-1
3.004947325E1,2.352287062E-3,4.279704019E-2,-1.394985020E-1
3.005943925E1,3.287234530E-2,3.184435517E-2,-1.015028134E-1
3.006940425E1,3.857470676E-2,4.780095071E-2,-6.589581072E-2
3.007937025E1,4.262501374E-2,8.158353716E-2,-3.679847345E-2
3.008933525E1,5.137988925E-2,1.296171099E-1,-2.626301162E-2
3.009930025E1,7.379613817E-2,1.852998585E-1,-1.931761391E-2
3.010926625E1,1.097576022E-1,2.212168425E-1,1.215890981E-3
3.011923125E1,1.608235687E-1,2.140418887E-1,4.242552072E-2
3.012919625E1,1.931362450E-1,1.631281078E-1,7.818938047E-2
3.013916225E1,1.966403872E-1,9.135397524E-2,1.159168705E-1
3.014912725E1,1.800118685E-1,3.679325804E-2,1.478561610E-1
3.015909225E1,1.789608896E-1,1.732504740E-2,1.735461205E-1
3.016905825E1,1.807667762E-1,2.051444910E-2,1.878672689E-1
3.017902325E1,1.661711633E-1,2.897227928E-2,2.024161965E-1
3.018898825E1,1.422160268E-1,3.845632821E-2,2.112051547E-1
3.019895425E1,1.114544943E-1,3.035920672E-2,2.187628001E-1
3.020891925E1,8.222443610E-2,3.488709917E-3,2.269672006E-1
3.021888525E1,7.051865011E-2,1.426851191E-2,2.486507893E-1
3.022885025E1,6.773964316E-2,4.810743406E-2,2.772723138E-1
3.023881525E1,7.868545502E-2,6.474688649E-2,3.026604652E-1
3.024878125E1,8.628318459E-2,6.886865944E-2,3.176772296E-1
3.025874625E1,9.994057566E-2,4.610265791E-2,3.340349495E-1
3.026871125E1,1.304127276E-1,1.426376589E-2,3.552100062E-1
3.027867725E1,1.691793352E-1,-4.937190562E-3,3.892533481E-1
3.028864225E1,2.044566423E-1,1.551668532E-2,4.323470294E-1
3.029860725E1,2.061971873E-1,4.962294176E-2,4.643246830E-1
3.030857325E1,2.209407240E-1,1.057304144E-1,4.941403866E-1
3.031853825E1,2.459697574E-1,1.773354113E-1,5.362441540E-1
3.032850425E1,2.739766538E-1,2.081945240E-1,5.785719156E-1
3.033846925E1,3.069428504E-1,2.071577311E-1,6.054202318E-1
3.034843425E1,3.420997858E-1,2.071702480E-1,6.052825451E-1
3.035840025E1,3.526782095E-1,2.237942964E-1,5.720006824E-1
3.036836525E1,3.538372219E-1,2.592976987E-1,5.048400164E-1
3.037833025E1,3.356682360E-1,2.871691287E-1,4.356525838E-1
3.038829625E1,2.663019300E-1,3.281794190E-1,3.975986838E-1
3.039826125E1,1.646016985E-1,3.711791635E-1,3.900538385E-1
3.040822625E1,3.406764939E-2,4.024657011E-1,3.795436621E-1
3.041819225E1,-1.146323159E-1,4.091541469E-1,3.811393082E-1
3.042815725E1,-2.540879250E-1,3.843872845E-1,4.091150165E-1
3.043812225E1,-3.572887778E-1,3.360919654E-1,4.378246665E-1
3.044808825E1,-3.703278601E-1,2.733444273E-1,4.501223564E-1
3.045805325E1,-2.911578715E-1,2.272556424E-1,4.528082609E-1
3.046801825E1,-2.131101936E-1,1.784793139E-1,4.612203836E-1
3.047798425E1,-1.427533925E-1,1.315216273E-1,4.744089842E-1
3.048794925E1,-7.915578038E-2,1.167781055E-1,4.985928833E-1
3.049791525E1,-4.288415611E-2,1.119049117E-1,5.204386711E-1
3.050788025E1,-3.423820063E-2,8.355582505E-2,5.398941040E-1
3.051784525E1,-2.161788754E-2,1.280926634E-2,5.477621555E-1
3.052781125E1,-1.555120572E-2,-8.063786477E-2,5.383303165E-1
3.053777625E1,-2.559923381E-2,-1.709076017E-1,5.208579302E-1
3.054774125E1,-5.113282427E-2,-2.249260843E-1,5.137097836E-1
3.055770725E1,-7.147391140E-2,-2.343128026E-1,4.849874377E-1
3.056767225E1,-9.726582468E-2,-2.137995362E-1,4.480192959E-1
3.057763725E1,-1.157558858E-1,-1.888419986E-1,4.050689042E-1
3.058760325E1,-1.183530018E-1,-1.586510688E-1,3.652423918E-1
3.059756825E1,-1.130066738E-1,-1.223379001E-1,3.224535584E-1
3.060753425E1,-1.033218205E-1,-9.040686488E-2,2.705450654E-1
3.061749925E1,-7.363153994E-2,-3.727610037E-2,2.324460596E-1
3.062746425E1,-1.299828663E-2,3.470434994E-2,2.038069665E-1
3.063743025E1,5.823780969E-2,9.666172415E-2,1.809594333E-1
3.064739525E1,1.317296028E-1,1.440902352E-1,1.734376103E-1
3.065735713E1,2.108741999E-1,1.727413982E-1,1.728350371E-1
3.066732313E1,2.484245002E-1,1.523674279E-1,1.758968830E-1
3.067728813E1,2.572045624E-1,1.047255620E-1,1.765228510E-1
3.068725313E1,2.548250258E-1,3.543809801E-2,1.655466557E-1
3.069721912E1,2.111406624E-1,-5.253037438E-2,1.399707198E-1
3.070718412E1,1.773113459E-1,-9.166855365E-2,1.097017825E-1
3.071714913E1,1.695447564E-1,-7.452159375E-2,7.125809044E-2
3.072711513E1,1.419578791E-1,-4.737040401E-2,3.720318899E-2
3.073708013E1,8.176191151E-2,-3.713313490E-2,1.081606746E-2
3.074704613E1,2.642275207E-2,-3.577731922E-2,-6.125630811E-3
3.075701113E1,-1.523656212E-2,-4.653559625E-2,-2.759312652E-2
3.076697613E1,5.799213424E-3,-8.736345172E-2,-3.952382132E-2
3.077694213E1,1.239730269E-1,-1.288374811E-1,-4.810143635E-2
3.078690713E1,3.163605630E-1,-1.646588594E-1,-4.225926101E-2
3.079687213E1,4.777830839E-1,-1.838246882E-1,-2.569888346E-2
3.080683812E1,5.261138678E-1,-2.293490171E-1,-3.570678644E-3
3.081680312E1,4.858384728E-1,-3.104868829E-1,6.922718603E-3
3.082676813E1,4.216789305E-1,-3.698961437E-1,-2.027694508E-2
3.083673413E1,3.381839395E-1,-4.193113148E-1,-6.214395911E-2
3.084669913E1,2.442632765E-1,-4.511824250E-1,-1.033907309E-1
3.085666413E1,1.618573517E-1,-4.809148908E-1,-1.389171481E-1
3.086663013E1,8.685847372E-2,-4.979433715E-1,-1.789053082E-1
3.087659513E1,3.754989058E-2,-5.074509978E-1,-1.948233247E-1
3.088656013E1,2.557871491E-2,-4.994545877E-1,-2.017962784E-1
3.089652613E1,3.718325868E-2,-5.004243255E-1,-1.977414340E-1
3.090649113E1,7.783640921E-2,-5.162882209E-1,-1.917405427E-1
3.091645712E1,1.344274879E-1,-5.330920219E-1,-1.897294670E-1
3.092642212E1,1.568997651E-1,-5.505125523E-1,-2.002225816E-1
3.093638713E1,1.086436957E-1,-5.645733476E-1,-2.346885204E-1
3.094635313E1,-1.009573787E-2,-5.734464526E-1,-2.802528143E-1
3.095631813E1,-1.580148637E-1,-5.516317487E-1,-3.346368372E-1
3.096628313E1,-2.846481800E-1,-4.996052980E-1,-3.937299848E-1
3.097624913E1,-3.783461154E-1,-4.556660950E-1,-4.490786493E-1
3.098621413E1,-4.441115558E-1,-4.449141026E-1,-4.818024933E-1
3.099617913E1,-4.562593997E-1,-4.296947122E-1,-5.032615662E-1
3.100614513E1,-4.303860068E-1,-3.780440390E-1,-5.233026743E-1
3.101611012E1,-3.796434700E-1,-2.665827572E-1,-5.426331162E-1
3.102607512E1,-3.199971914E-1,-1.430653632E-1,-5.455828309E-1
3.103604112E1,-2.618160248E-1,-1.501272619E-2,-5.322407484E-1
3.104600613E1,-2.016637176E-1,5.998269096E-2,-5.133152604E-1
3.105597213E1,-1.271438152E-1,5.991988257E-2,-4.951001704E-1
3.106593713E1,-4.640183225E-2,1.802463084E-2,-4.753480256E-1
3.107590213E1,-5.635335110E-3,-4.208172485E-2,-4.614175260E-1
3.108586813E1,1.349363010E-4,-9.493668377E-2,-4.438891411E-1
3.109583313E1,-2.321150899E-2,-1.277809590E-1,-4.299164712E-1
3.110579813E1,-7.349572331E-2,-1.292638183E-1,-4.187506139E-1
3.111576413E1,-1.171569973E-1,-8.749476820E-2,-4.141743183E-1
3.112572912E1,-1.414743215E-1,-1.745949499E-2,-3.985298574E-1
3.113569412E1,-1.508673280E-1,4.070404544E-2,-3.755646348E-1
3.114566013E1,-1.606152952E-1,1.043301597E-1,-3.449175358E-1
3.115562513E1,-1.654277593E-1,1.799240261E-1,-3.158071935E-1
3.116559013E1,-1.517963558E-1,2.520352304E-1,-2.841174304E-1
3.117555613E1,-1.230108961E-1,3.178328574E-1,-2.476149201E-1
3.118552113E1,-8.892457187E-2,3.481082022E-1,-2.043268234E-1
3.119548713E1,-5.014967173E-2,3.384501338E-1,-1.600844562E-1
3.120545213E1,-2.203441411E-2,3.077923656E-1,-1.146389395E-1
3.121541713E1,-2.244744822E-2,2.733978927E-1,-7.232423127E-2
3.122538313E1,-1.411255263E-2,2.292480022E-1,-3.687995300E-2
3.123534812E1,3.778799251E-2,1.862320602E-1,-3.474389203E-3
3.124531312E1,1.193736643E-1,1.601322889E-1,3.355686367E-2
3.125527913E1,2.082542032E-1,1.591590196E-1,8.080911636E-2
3.126524413E1,2.803621888E-1,1.585030854E-1,1.268865913E-1
3.127520913E1,2.965387702E-1,1.347641200E-1,1.592304111E-1
3.128517513E1,2.868664265E-1,1.206136718E-1,1.808321178E-1
3.129514013E1,2.775186002E-1,1.364707947E-1,1.747222841E-1
3.130510513E1,2.339623421E-1,1.206148714E-1,1.493969560E-1
3.131507113E1,1.784649640E-1,7.375069708E-2,1.152860969E-1
3.132503613E1,1.398509890E-1,1.752178185E-2,7.912782580E-2
3.133500113E1,1.027556211E-1,-9.273277596E-3,5.912275240E-2
3.134496712E1,7.266110182E-2,1.058165357E-2,5.788784847E-2
3.135493212E1,4.235016555E-2,5.077386647E-2,7.959764451E-2
3.136489813E1,1.170117874E-2,8.290224522E-2,1.181562245E-1
3.137486313E1,-1.397878118E-2,1.198750511E-1,1.540803760E-1
3.138482813E1,-1.469330862E-2,1.449636370E-1,1.868910491E-1
3.139479413E1,1.141440822E-3,1.463435590E-1,2.280963808E-1
3.140475913E1,3.307007998E-2,1.224472672E-1,2.463028133E-1
3.141472413E1,4.646546394E-2,9.666398168E-2,2.446974218E-1
3.142469013E1,3.895934671E-2,1.035964563E-1,2.353278995E-1
3.143465513E1,7.688350044E-3,1.412819326E-1,2.377415001E-1
3.144462012E1,-6.469450146E-2,2.100064009E-1,2.654069364E-1
3.145458612E1,-1.610054970E-1,2.943072021E-1,3.175284266E-1
3.146455113E1,-2.335257679E-1,3.918428123E-1,3.817998469E-1
3.147451613E1,-2.474446893E-1,4.853032529E-1,4.177906513E-1
3.148448213E1,-2.282481045E-1,5.309069753E-1,4.174859822E-1
3.149444713E1,-2.119981498E-1,4.996959865E-1,4.119703472E-1
3.150441213E1,-2.133454382E-1,4.245032370E-1,4.063318968E-1
3.151437813E1,-2.489364594E-1,3.103759289E-1,3.955339789E-1
3.152434313E1,-3.072599471E-1,1.662422121E-1,3.975249529E-1
3.153430913E1,-3.840888143E-1,4.450720549E-2,4.218730330E-1
3.154427413E1,-4.901521504E-1,-6.424950436E-3,4.305669069E-1
3.155423912E1,-5.972760916E-1,3.852845728E-2,4.332742989E-1
3.156420512E1,-6.586145163E-1,1.587592661E-1,4.613115191E-1
3.157417013E1,-6.268125772E-1,3.524092138E-1,5.079982877E-1
3.158413513E1,-4.733197093E-1,5.424571633E-1,5.805201530E-1
3.159410113E1,-2.693290710E-1,6.022058129E-1,6.603147388E-1
3.160406613E1,-8.003025502E-2,4.835060835E-1,7.312656045E-1
3.161403113E1,6.665051728E-2,2.817544043E-1,7.697200775E-1
3.162399713E1,1.494511217E-1,5.037179589E-2,7.940254211E-1
3.163396213E1,1.600705683E-1,-1.797262281E-1,7.987976074E-1
3.164392713E1,9.578958899E-2,-3.159447908E-1,7.849899530E-1
3.165389313E1,-1.963377930E-3,-2.963172197E-1,7.667078376E-1
3.166385763E1,-8.566226810E-2,-1.507679820E-1,7.473903894E-1
3.167382363E1,-1.304170638E-1,1.007383689E-2,7.340577841E-1
3.168378863E1,-1.336559951E-1,1.023310646E-1,7.205313444E-1
3.169375363E1,-8.870894462E-2,1.395500451E-1,7.100382447E-1
3.170371963E1,5.479617976E-4,1.289394796E-1,6.949509382E-1
3.171368462E1,8.431633562E-2,4.115956649E-2,6.908999681E-1
3.172364962E1,1.304138005E-1,-1.074799746E-1,6.616624594E-1
3.173361563E1,1.560270637E-1,-2.480354160E-1,6.169450283E-1
3.174358063E1,1.690158248E-1,-2.933632433E-1,5.652312040E-1
3.175354563E1,1.879274845E-1,-2.217413336E-1,5.241097212E-1
3.176351163E1,1.994104981E-1,-6.543640792E-2,5.056028962E-1
3.177347663E1,2.069565356E-1,8.721218258E-2,5.001307130E-1
3.178344163E1,2.101906687E-1,1.610097140E-1,5.028790832E-1
3.179340763E1,2.317287773E-1,1.682825089E-1,5.016720891E-1
3.180337263E1,2.782638073E-1,1.375253946E-1,4.941255152E-1
3.181333763E1,3.388121724E-1,7.974010706E-2,4.648634195E-1
3.182330362E1,3.868835568E-1,-6.196640432E-3,4.246914983E-1
3.183326862E1,4.134154320E-1,-1.117231920E-1,3.774595261E-1
3.184323463E1,3.990623355E-1,-1.917035282E-1,3.352676034E-1
3.185319963E1,3.622078896E-1,-2.035711855E-1,3.013483882E-1
3.186316463E1,3.134664595E-1,-1.577030271E-1,2.842117548E-1
3.187313063E1,2.489935011E-1,-9.327043593E-2,2.597877979E-1
3.188309563E1,1.791134924E-1,-4.445735738E-2,2.382257879E-1
3.189306063E1,1.395012140E-1,-1.719923131E-2,2.049535662E-1
3.190302663E1,1.142658964E-1,-2.339507453E-2,1.730432957E-1
3.191299163E1,9.713209420E-2,-5.151145160E-2,1.457565725E-1
3.192295662E1,9.972734004E-2,-1.070314348E-1,1.263791621E-1
3.193292262E1,1.050873026E-1,-1.701245904E-1,1.135856882E-1
3.194288762E1,1.118471995E-1,-2.260464579E-1,1.197876483E-1
3.195285263E1,1.174537838E-1,-2.668435276E-1,1.294156164E-1
3.196281863E1,1.182921454E-1,-2.854249477E-1,1.410408467E-1
3.197278363E1,1.212819889E-1,-3.008559942E-1,1.527782381E-1
3.198274863E1,1.271870136E-1,-3.195633590E-1,1.656122804E-1
3.199271463E1,1.222221404E-1,-3.482124805E-1,1.668915749E-1
3.200267963E1,1.197352782E-1,-3.872661591E-1,1.556210816E-1
3.201264563E1,1.140285730E-1,-4.147750139E-1,1.388454735E-1
3.202261063E1,9.905415773E-2,-4.530153275E-1,1.238502786E-1
3.203257562E1,1.003897414E-1,-4.884258807E-1,1.216208413E-1
3.204254162E1,1.322198510E-1,-4.950568676E-1,1.220117882E-1
3.205250663E1,1.554905474E-1,-5.099835992E-1,1.095386222E-1
3.206247163E1,1.404194534E-1,-5.215041637E-1,9.119743109E-2
3.207243763E1,9.230242670E-2,-5.019082427E-1,4.599163309E-2
3.208240263E1,-1.967124082E-2,-4.808937907E-1,-2.024970576E-2
3.209236763E1,-2.000040412E-1,-4.513298273E-1,-7.965875417E-2
3.210233363E1,-3.985570967E-1,-3.716701567E-1,-1.392347366E-1
3.211229863E1,-5.666788816E-1,-2.610536814E-1,-1.979164779E-1
3.212226363E1,-6.727387309E-1,-1.103722900E-1,-2.442336380E-1
3.213222963E1,-7.112039924E-1,5.574685708E-2,-2.545355260E-1
3.214219462E1,-6.337839961E-1,2.241816819E-1,-2.218452394E-1
3.215215962E1,-4.825583100E-1,3.270875514E-1,-1.571116447E-1
3.216212563E1,-2.801252902E-1,3.126502931E-1,-6.039256603E-2
3.217209063E1,-7.886136323E-2,2.168583274E-1,3.996752203E-2
3.218205663E1,8.592279255E-2,7.757818699E-2,1.060863584E-1
3.219202163E1,1.638704538E-1,-5.303303525E-2,1.284502298E-1
3.220198663E1,1.387840062E-1,-8.512465656E-2,1.298262924E-1
3.221195263E1,1.993433200E-2,-3.011210077E-2,1.335624754E-1
3.222191763E1,-1.442671120E-1,5.694317073E-2,1.301472336E-1
3.223188263E1,-2.698341608E-1,1.350210309E-1,1.391490698E-1
3.224184863E1,-3.139933646E-1,1.603002846E-1,1.616037786E-1
3.225181362E1,-2.760284543E-1,1.438744664E-1,1.987477690E-1
3.226177862E1,-1.947948337E-1,1.015693471E-1,2.386243343E-1
3.227174463E1,-7.059432566E-2,5.423742905E-2,2.694692016E-1
3.228170963E1,7.149357349E-2,4.231286049E-2,3.004380465E-1
3.229167463E1,1.774429381E-1,7.020094246E-2,3.202522397E-1
3.230164063E1,2.269692123E-1,1.360145807E-1,3.378717303E-1
3.231160563E1,2.357276380E-1,2.027096003E-1,3.517178595E-1
3.232157063E1,2.090611458E-1,2.473534942E-1,3.557309806E-1
3.233153663E1,1.401950568E-1,2.433432788E-1,3.470703363E-1
3.234150163E1,1.090512499E-1,2.321545482E-1,3.364911675E-1
3.235146662E1,1.093886420E-1,2.374460846E-1,3.233232796E-1
3.236143262E1,1.167288497E-1,2.276179641E-1,3.361727595E-1
3.237139762E1,1.402620375E-1,2.336030006E-1,3.769168854E-1
3.238136363E1,1.753707677E-1,2.271791846E-1,4.385133982E-1
3.239132863E1,2.177165002E-1,1.979259998E-1,5.047934651E-1
3.240129363E1,2.423880249E-1,1.471533626E-1,5.605432987E-1
3.241125963E1,2.272836864E-1,9.649896622E-2,5.935361981E-1
3.242122463E1,1.911515146E-1,9.809872508E-2,5.928283334E-1
3.243118963E1,1.503777802E-1,1.545484811E-1,5.523516536E-1
3.244115563E1,8.381365240E-2,2.296006233E-1,5.132852197E-1
3.245112063E1,1.246822439E-2,2.890597284E-1,5.016642809E-1
3.246108562E1,-3.006059118E-2,3.277919590E-1,5.307627320E-1
3.247105162E1,-2.041011304E-2,3.185727298E-1,5.913136601E-1
3.248101663E1,1.216806937E-2,2.729668915E-1,6.768813133E-1
3.249098163E1,5.143736675E-2,2.335105836E-1,7.697907090E-1
3.250094763E1,8.676712960E-2,2.124961168E-1,8.418768644E-1
3.251091263E1,1.095854491E-1,2.217153162E-1,8.908563256E-1
3.252087763E1,1.053744555E-1,2.341357768E-1,9.260372519E-1
3.253084363E1,8.896163851E-2,2.600663006E-1,9.406148195E-1
3.254080863E1,8.150398731E-2,3.127009869E-1,9.264678359E-1
3.255077463E1,7.784105092E-2,3.656029105E-1,9.171380997E-1
3.256073963E1,7.660081983E-2,4.145062864E-1,9.293543100E-1
3.257070462E1,9.399619699E-2,4.618007541E-1,9.478391409E-1
3.258067062E1,1.012154967E-1,4.982298911E-1,9.691655040E-1
3.259063563E1,5.210955068E-2,4.970481992E-1,9.944661856E-1
3.260060063E1,-5.146797374E-2,4.373630285E-1,1.024323344E0
3.261056663E1,-1.483512819E-1,3.365336061E-1,1.044599533E0
3.262053163E1,-2.456309646E-1,1.931687295E-1,1.037731528E0
3.263049663E1,-3.449096382E-1,5.975724012E-2,1.014169335E0
3.264046263E1,-4.282492697E-1,1.688167639E-2,9.790441394E-1
3.265042763E1,-4.714915454E-1,7.117394358E-2,9.625303745E-1
3.266039288E1,-4.014328420E-1,1.844339222E-1,1.009813666E0
3.267035888E1,-2.458897829E-1,3.376286924E-1,1.113765955E0
3.268032388E1,-8.705884963E-2,4.338750541E-1,1.239654899E0
3.269028888E1,2.384960279E-2,4.190627337E-1,1.335186720E0
3.270025488E1,5.825364962E-2,3.130066097E-1,1.370318651E0
3.271021987E1,7.979673147E-2,2.241566330E-1,1.363152742E0
3.272018587E1,7.035955787E-2,1.527751237E-1,1.344465613E0
3.273015088E1,1.898219250E-2,9.026431292E-2,1.329972863E0
3.274011588E1,-5.919037014E-2,4.928917810E-2,1.324707747E0
3.275008188E1,-1.393615752E-1,2.382560819E-2,1.334273458E0
3.276004688E1,-1.940722167E-1,3.328435868E-2,1.356951356E0
3.277001188E1,-1.999440044E-1,3.905481845E-2,1.387672782E0
3.277997788E1,-1.715757400E-1,1.724060066E-2,1.406624198E0
3.278994288E1,-1.265374422E-1,-3.660123050E-2,1.413118601E0
3.279990788E1,-8.400651067E-2,-9.992267191E-2,1.391525388E0
3.280987387E1,-6.331456453E-2,-1.352691203E-1,1.359249234E0
3.281983887E1,-8.214684576E-2,-1.371197551E-1,1.321317315E0
3.282980388E1,-1.096871495E-1,-9.050900489E-2,1.299598575E0
3.283976988E1,-1.282925308E-1,-1.103788428E-2,1.278971076E0
3.284973488E1,-1.009788364E-1,8.381173760E-2,1.271718621E0
3.285969988E1,-3.106313199E-2,1.461656541E-1,1.264140010E0
3.286966588E1,5.291633308E-2,1.568203866E-1,1.264723301E0
3.287963088E1,1.304553449E-1,1.186804548E-1,1.261057138E0
3.288959588E1,1.905678809E-1,6.449571252E-2,1.256010532E0
3.289956188E1,2.357172519E-1,3.065119497E-2,1.228147388E0
3.290952688E1,2.686818540E-1,3.611129895E-2,1.188898206E0
3.291949287E1,3.003761470E-1,6.878349185E-2,1.144953609E0
3.292945787E1,3.158439696E-1,1.035435349E-1,1.096157908E0
3.293942288E1,3.279858530E-1,9.914292395E-2,1.039606452E0
3.294938888E1,3.248503506E-1,6.118113175E-2,9.654413462E-1
3.295935388E1,2.801015377E-1,7.090999279E-3,8.797256351E-1
3.296931888E1,2.219968587E-1,-4.570667446E-2,7.950851321E-1
3.297928488E1,1.914669126E-1,-5.966536701E-2,7.110853195E-1
3.298924988E1,1.797527224E-1,-4.543663189E-2,6.414396763E-1
3.299921488E1,1.710380614E-1,-2.492735907E-2,5.871487260E-1
3.300918088E1,1.547746062E-1,4.938682076E-3,5.456106663E-1
3.301914588E1,1.204089150E-1,2.292673849E-2,5.016269684E-1
3.302911087E1,7.072640955E-2,1.201431453E-2,4.603150189E-1
3.303907687E1,1.958093047E-2,-5.642040446E-2,4.114683867E-1
3.304904188E1,-1.303413883E-2,-1.373283416E-1,3.596612513E-1
3.305900688E1,-2.798059769E-2,-1.957437098E-1,3.080201447E-1
3.306897288E1,-6.020396948E-2,-2.297869325E-1,2.621624470E-1
3.307893788E1,-1.068076938E-1,-2.173814029E-1,2.237359881E-1
3.308890388E1,-1.690300256E-1,-1.603951603E-1,2.052286267E-1
3.309886888E1,-2.310446650E-1,-9.054738283E-2,1.997406483E-1
3.310883388E1,-2.776364088E-1,-5.862087756E-2,2.007862180E-1
3.311879988E1,-2.750949264E-1,-4.670989141E-2,2.134788483E-1
3.312876488E1,-2.120835930E-1,-3.981084004E-2,2.429970801E-1
3.313872987E1,-1.359182447E-1,-5.837973207E-2,2.612231970E-1
3.314869587E1,-8.461997658E-2,-1.291087419E-1,2.680672109E-1
3.315866088E1,-9.193621576E-2,-2.445796728E-1,2.593501508E-1
3.316862588E1,-1.333960295E-1,-3.006688654E-1,2.475285232E-1
3.317859188E1,-1.594819576E-1,-2.510126233E-1,2.270104736E-1
3.318855688E1,-2.002064288E-1,-1.716828495E-1,2.073698491E-1
3.319852188E1,-2.624042928E-1,-1.095214784E-1,1.949318200E-1
3.320848788E1,-2.977372706E-1,8.014567196E-3,2.018842399E-1
3.321845288E1,-2.971518934E-1,1.631681919E-1,2.035127580E-1
3.322841788E1,-2.792255282E-1,3.159846663E-1,1.925252080E-1
3.323838387E1,-2.417867929E-1,4.280717969E-1,1.822195947E-1
3.324834887E1,-1.605388075E-1,4.678687453E-1,1.879347265E-1
3.325831388E1,-4.975263402E-2,4.388173819E-1,1.979993582E-1
3.326827988E1,6.404737383E-2,3.526206613E-1,2.101875246E-1
3.327824488E1,1.684400886E-1,2.480183542E-1,2.213387191E-1
3.328820988E1,2.235400081E-1,1.514333487E-1,2.236891091E-1
3.329817588E1,2.155790180E-1,8.957078308E-2,2.400880605E-1
3.330814088E1,1.720715314E-1,7.892405987E-2,2.590097487E-1
3.331810688E1,1.208014265E-1,1.294471622E-1,2.747894824E-1
3.332807188E1,6.844915450E-2,2.091376781E-1,2.864795923E-1
